Date,In,Out,Station,Seq,Route,InVerifyDate,OutVerifyDate
2000/01/01,0,0,頂埔站,1,板南線,89年1月,
2000/02/01,0,0,頂埔站,1,板南線,89年2月,
2000/03/01,0,0,頂埔站,1,板南線,89年3月,
2000/04/01,0,0,頂埔站,1,板南線,89年4月,
2000/05/01,0,0,頂埔站,1,板南線,89年5月,
2000/06/01,0,0,頂埔站,1,板南線,89年6月,
2000/07/01,0,0,頂埔站,1,板南線,89年7月,
2000/08/01,0,0,頂埔站,1,板南線,89年8月,
2000/09/01,0,0,頂埔站,1,板南線,89年9月,
2000/10/01,0,0,頂埔站,1,板南線,89年10月,
2000/11/01,0,0,頂埔站,1,板南線,89年11月,
2000/12/01,0,0,頂埔站,1,板南線,89年12月,
2001/01/01,0,0,頂埔站,1,板南線,90年1月,
2001/02/01,0,0,頂埔站,1,板南線,90年2月,
2001/03/01,0,0,頂埔站,1,板南線,90年3月,
2001/04/01,0,0,頂埔站,1,板南線,90年4月,
2001/05/01,0,0,頂埔站,1,板南線,90年5月,
2001/06/01,0,0,頂埔站,1,板南線,90年6月,
2001/07/01,0,0,頂埔站,1,板南線,90年7月,
2001/08/01,0,0,頂埔站,1,板南線,90年8月,
2001/09/01,0,0,頂埔站,1,板南線,90年9月,
2001/10/01,0,0,頂埔站,1,板南線,90年10月,
2001/11/01,0,0,頂埔站,1,板南線,90年11月,
2001/12/01,0,0,頂埔站,1,板南線,90年12月,
2002/01/01,0,0,頂埔站,1,板南線,91年1月,
2002/02/01,0,0,頂埔站,1,板南線,91年2月,
2002/03/01,0,0,頂埔站,1,板南線,91年3月,
2002/04/01,0,0,頂埔站,1,板南線,91年4月,
2002/05/01,0,0,頂埔站,1,板南線,91年5月,
2002/06/01,0,0,頂埔站,1,板南線,91年6月,
2002/07/01,0,0,頂埔站,1,板南線,91年7月,
2002/08/01,0,0,頂埔站,1,板南線,91年8月,
2002/09/01,0,0,頂埔站,1,板南線,91年9月,
2002/10/01,0,0,頂埔站,1,板南線,91年10月,
2002/11/01,0,0,頂埔站,1,板南線,91年11月,
2002/12/01,0,0,頂埔站,1,板南線,91年12月,
2003/01/01,0,0,頂埔站,1,板南線,92年1月,
2003/02/01,0,0,頂埔站,1,板南線,92年2月,
2003/03/01,0,0,頂埔站,1,板南線,92年3月,
2003/04/01,0,0,頂埔站,1,板南線,92年4月,
2003/05/01,0,0,頂埔站,1,板南線,92年5月,
2003/06/01,0,0,頂埔站,1,板南線,92年6月,
2003/07/01,0,0,頂埔站,1,板南線,92年7月,
2003/08/01,0,0,頂埔站,1,板南線,92年8月,
2003/09/01,0,0,頂埔站,1,板南線,92年9月,
2003/10/01,0,0,頂埔站,1,板南線,92年10月,
2003/11/01,0,0,頂埔站,1,板南線,92年11月,
2003/12/01,0,0,頂埔站,1,板南線,92年12月,
2004/01/01,0,0,頂埔站,1,板南線,93年1月,
2004/02/01,0,0,頂埔站,1,板南線,93年2月,
2004/03/01,0,0,頂埔站,1,板南線,93年3月,
2004/04/01,0,0,頂埔站,1,板南線,93年4月,
2004/05/01,0,0,頂埔站,1,板南線,93年5月,
2004/06/01,0,0,頂埔站,1,板南線,93年6月,
2004/07/01,0,0,頂埔站,1,板南線,93年7月,
2004/08/01,0,0,頂埔站,1,板南線,93年8月,
2004/09/01,0,0,頂埔站,1,板南線,93年9月,
2004/10/01,0,0,頂埔站,1,板南線,93年10月,
2004/11/01,0,0,頂埔站,1,板南線,93年11月,
2004/12/01,0,0,頂埔站,1,板南線,93年12月,
2005/01/01,0,0,頂埔站,1,板南線,94年1月,
2005/02/01,0,0,頂埔站,1,板南線,94年2月,
2005/03/01,0,0,頂埔站,1,板南線,94年3月,
2005/04/01,0,0,頂埔站,1,板南線,94年4月,
2005/05/01,0,0,頂埔站,1,板南線,94年5月,
2005/06/01,0,0,頂埔站,1,板南線,94年6月,
2005/07/01,0,0,頂埔站,1,板南線,94年7月,
2005/08/01,0,0,頂埔站,1,板南線,94年8月,
2005/09/01,0,0,頂埔站,1,板南線,94年9月,
2005/10/01,0,0,頂埔站,1,板南線,94年10月,
2005/11/01,0,0,頂埔站,1,板南線,94年11月,
2005/12/01,0,0,頂埔站,1,板南線,94年12月,
2006/01/01,0,0,頂埔站,1,板南線,95年1月,
2006/02/01,0,0,頂埔站,1,板南線,95年2月,
2006/03/01,0,0,頂埔站,1,板南線,95年3月,
2006/04/01,0,0,頂埔站,1,板南線,95年4月,
2006/05/01,0,0,頂埔站,1,板南線,95年5月,
2006/06/01,0,0,頂埔站,1,板南線,95年6月,
2006/07/01,0,0,頂埔站,1,板南線,95年7月,
2006/08/01,0,0,頂埔站,1,板南線,95年8月,
2006/09/01,0,0,頂埔站,1,板南線,95年9月,
2006/10/01,0,0,頂埔站,1,板南線,95年10月,
2006/11/01,0,0,頂埔站,1,板南線,95年11月,
2006/12/01,0,0,頂埔站,1,板南線,95年12月,
2007/01/01,0,0,頂埔站,1,板南線,96年1月,
2007/02/01,0,0,頂埔站,1,板南線,96年2月,
2007/03/01,0,0,頂埔站,1,板南線,96年3月,
2007/04/01,0,0,頂埔站,1,板南線,96年4月,
2007/05/01,0,0,頂埔站,1,板南線,96年5月,
2007/06/01,0,0,頂埔站,1,板南線,96年6月,
2007/07/01,0,0,頂埔站,1,板南線,96年7月,
2007/08/01,0,0,頂埔站,1,板南線,96年8月,
2007/09/01,0,0,頂埔站,1,板南線,96年9月,
2007/10/01,0,0,頂埔站,1,板南線,96年10月,
2007/11/01,0,0,頂埔站,1,板南線,96年11月,
2007/12/01,0,0,頂埔站,1,板南線,96年12月,
2008/01/01,0,0,頂埔站,1,板南線,97年1月,
2008/02/01,0,0,頂埔站,1,板南線,97年2月,
2008/03/01,0,0,頂埔站,1,板南線,97年3月,
2008/04/01,0,0,頂埔站,1,板南線,97年4月,
2008/05/01,0,0,頂埔站,1,板南線,97年5月,
2008/06/01,0,0,頂埔站,1,板南線,97年6月,
2008/07/01,0,0,頂埔站,1,板南線,97年7月,
2008/08/01,0,0,頂埔站,1,板南線,97年8月,
2008/09/01,0,0,頂埔站,1,板南線,97年9月,
2008/10/01,0,0,頂埔站,1,板南線,97年10月,
2008/11/01,0,0,頂埔站,1,板南線,97年11月,
2008/12/01,0,0,頂埔站,1,板南線,97年12月,
2009/01/01,0,0,頂埔站,1,板南線,98年1月,
2009/02/01,0,0,頂埔站,1,板南線,98年2月,
2009/03/01,0,0,頂埔站,1,板南線,98年3月,
2009/04/01,0,0,頂埔站,1,板南線,98年4月,
2009/05/01,0,0,頂埔站,1,板南線,98年5月,
2009/06/01,0,0,頂埔站,1,板南線,98年6月,
2009/07/01,0,0,頂埔站,1,板南線,98年7月,
2009/08/01,0,0,頂埔站,1,板南線,98年8月,
2009/09/01,0,0,頂埔站,1,板南線,98年9月,
2009/10/01,0,0,頂埔站,1,板南線,98年10月,
2009/11/01,0,0,頂埔站,1,板南線,98年11月,
2009/12/01,0,0,頂埔站,1,板南線,98年12月,
2010/01/01,0,0,頂埔站,1,板南線,99年1月,
2010/02/01,0,0,頂埔站,1,板南線,99年2月,
2010/03/01,0,0,頂埔站,1,板南線,99年3月,
2010/04/01,0,0,頂埔站,1,板南線,99年4月,
2010/05/01,0,0,頂埔站,1,板南線,99年5月,
2010/06/01,0,0,頂埔站,1,板南線,99年6月,
2010/07/01,0,0,頂埔站,1,板南線,99年7月,
2010/08/01,0,0,頂埔站,1,板南線,99年8月,
2010/09/01,0,0,頂埔站,1,板南線,99年9月,
2010/10/01,0,0,頂埔站,1,板南線,99年10月,
2010/11/01,0,0,頂埔站,1,板南線,99年11月,
2010/12/01,0,0,頂埔站,1,板南線,99年12月,
2011/01/01,0,0,頂埔站,1,板南線,100年1月,
2011/02/01,0,0,頂埔站,1,板南線,100年2月,
2011/03/01,0,0,頂埔站,1,板南線,100年3月,
2011/04/01,0,0,頂埔站,1,板南線,100年4月,
2011/05/01,0,0,頂埔站,1,板南線,100年5月,
2011/06/01,0,0,頂埔站,1,板南線,100年6月,
2011/07/01,0,0,頂埔站,1,板南線,100年7月,
2011/08/01,0,0,頂埔站,1,板南線,100年8月,
2011/09/01,0,0,頂埔站,1,板南線,100年9月,
2011/10/01,0,0,頂埔站,1,板南線,100年10月,
2011/11/01,0,0,頂埔站,1,板南線,100年11月,
2011/12/01,0,0,頂埔站,1,板南線,100年12月,
2012/01/01,0,0,頂埔站,1,板南線,101年1月,
2012/02/01,0,0,頂埔站,1,板南線,101年2月,
2012/03/01,0,0,頂埔站,1,板南線,101年3月,
2012/04/01,0,0,頂埔站,1,板南線,101年4月,
2012/05/01,0,0,頂埔站,1,板南線,101年5月,
2012/06/01,0,0,頂埔站,1,板南線,101年6月,
2012/07/01,0,0,頂埔站,1,板南線,101年7月,
2012/08/01,0,0,頂埔站,1,板南線,101年8月,
2012/09/01,0,0,頂埔站,1,板南線,101年9月,
2012/10/01,0,0,頂埔站,1,板南線,101年10月,
2012/11/01,0,0,頂埔站,1,板南線,101年11月,
2012/12/01,0,0,頂埔站,1,板南線,101年12月,
2013/01/01,0,0,頂埔站,1,板南線,102年1月,
2013/02/01,0,0,頂埔站,1,板南線,102年2月,
2013/03/01,0,0,頂埔站,1,板南線,102年3月,
2013/04/01,0,0,頂埔站,1,板南線,102年4月,
2013/05/01,0,0,頂埔站,1,板南線,102年5月,
2013/06/01,0,0,頂埔站,1,板南線,102年6月,
2013/07/01,0,0,頂埔站,1,板南線,102年7月,
2013/08/01,0,0,頂埔站,1,板南線,102年8月,
2013/09/01,0,0,頂埔站,1,板南線,102年9月,
2013/10/01,0,0,頂埔站,1,板南線,102年10月,
2013/11/01,0,0,頂埔站,1,板南線,102年11月,
2013/12/01,0,0,頂埔站,1,板南線,102年12月,
2014/01/01,0,0,頂埔站,1,板南線,103年1月,
2014/02/01,0,0,頂埔站,1,板南線,103年2月,
2014/03/01,0,0,頂埔站,1,板南線,103年3月,
2014/04/01,0,0,頂埔站,1,板南線,103年4月,
2014/05/01,0,0,頂埔站,1,板南線,103年5月,
2014/06/01,0,0,頂埔站,1,板南線,103年6月,
2014/07/01,0,0,頂埔站,1,板南線,103年7月,
2014/08/01,0,0,頂埔站,1,板南線,103年8月,
2014/09/01,0,0,頂埔站,1,板南線,103年9月,
2014/10/01,0,0,頂埔站,1,板南線,103年10月,
2014/11/01,0,0,頂埔站,1,板南線,103年11月,
2014/12/01,0,0,頂埔站,1,板南線,103年12月,
2015/01/01,0,0,頂埔站,1,板南線,104年1月,
2015/02/01,0,0,頂埔站,1,板南線,104年2月,
2015/03/01,0,0,頂埔站,1,板南線,104年3月,
2015/04/01,0,0,頂埔站,1,板南線,104年4月,
2015/05/01,0,0,頂埔站,1,板南線,104年5月,
2015/06/01,0,0,頂埔站,1,板南線,104年6月,
2015/07/01,161188,153891,頂埔站,1,板南線,104年7月,
2000/01/01,0,0,永寧站,2,板南線,89年1月,
2000/02/01,0,0,永寧站,2,板南線,89年2月,
2000/03/01,0,0,永寧站,2,板南線,89年3月,
2000/04/01,0,0,永寧站,2,板南線,89年4月,
2000/05/01,0,0,永寧站,2,板南線,89年5月,
2000/06/01,0,0,永寧站,2,板南線,89年6月,
2000/07/01,0,0,永寧站,2,板南線,89年7月,
2000/08/01,0,0,永寧站,2,板南線,89年8月,
2000/09/01,0,0,永寧站,2,板南線,89年9月,
2000/10/01,0,0,永寧站,2,板南線,89年10月,
2000/11/01,0,0,永寧站,2,板南線,89年11月,
2000/12/01,0,0,永寧站,2,板南線,89年12月,
2001/01/01,0,0,永寧站,2,板南線,90年1月,
2001/02/01,0,0,永寧站,2,板南線,90年2月,
2001/03/01,0,0,永寧站,2,板南線,90年3月,
2001/04/01,0,0,永寧站,2,板南線,90年4月,
2001/05/01,0,0,永寧站,2,板南線,90年5月,
2001/06/01,0,0,永寧站,2,板南線,90年6月,
2001/07/01,0,0,永寧站,2,板南線,90年7月,
2001/08/01,0,0,永寧站,2,板南線,90年8月,
2001/09/01,0,0,永寧站,2,板南線,90年9月,
2001/10/01,0,0,永寧站,2,板南線,90年10月,
2001/11/01,0,0,永寧站,2,板南線,90年11月,
2001/12/01,0,0,永寧站,2,板南線,90年12月,
2002/01/01,0,0,永寧站,2,板南線,91年1月,
2002/02/01,0,0,永寧站,2,板南線,91年2月,
2002/03/01,0,0,永寧站,2,板南線,91年3月,
2002/04/01,0,0,永寧站,2,板南線,91年4月,
2002/05/01,0,0,永寧站,2,板南線,91年5月,
2002/06/01,0,0,永寧站,2,板南線,91年6月,
2002/07/01,0,0,永寧站,2,板南線,91年7月,
2002/08/01,0,0,永寧站,2,板南線,91年8月,
2002/09/01,0,0,永寧站,2,板南線,91年9月,
2002/10/01,0,0,永寧站,2,板南線,91年10月,
2002/11/01,0,0,永寧站,2,板南線,91年11月,
2002/12/01,0,0,永寧站,2,板南線,91年12月,
2003/01/01,0,0,永寧站,2,板南線,92年1月,
2003/02/01,0,0,永寧站,2,板南線,92年2月,
2003/03/01,0,0,永寧站,2,板南線,92年3月,
2003/04/01,0,0,永寧站,2,板南線,92年4月,
2003/05/01,0,0,永寧站,2,板南線,92年5月,
2003/06/01,0,0,永寧站,2,板南線,92年6月,
2003/07/01,0,0,永寧站,2,板南線,92年7月,
2003/08/01,0,0,永寧站,2,板南線,92年8月,
2003/09/01,0,0,永寧站,2,板南線,92年9月,
2003/10/01,0,0,永寧站,2,板南線,92年10月,
2003/11/01,0,0,永寧站,2,板南線,92年11月,
2003/12/01,0,0,永寧站,2,板南線,92年12月,
2004/01/01,0,0,永寧站,2,板南線,93年1月,
2004/02/01,0,0,永寧站,2,板南線,93年2月,
2004/03/01,0,0,永寧站,2,板南線,93年3月,
2004/04/01,0,0,永寧站,2,板南線,93年4月,
2004/05/01,0,0,永寧站,2,板南線,93年5月,
2004/06/01,0,0,永寧站,2,板南線,93年6月,
2004/07/01,0,0,永寧站,2,板南線,93年7月,
2004/08/01,0,0,永寧站,2,板南線,93年8月,
2004/09/01,0,0,永寧站,2,板南線,93年9月,
2004/10/01,0,0,永寧站,2,板南線,93年10月,
2004/11/01,0,0,永寧站,2,板南線,93年11月,
2004/12/01,0,0,永寧站,2,板南線,93年12月,
2005/01/01,0,0,永寧站,2,板南線,94年1月,
2005/02/01,0,0,永寧站,2,板南線,94年2月,
2005/03/01,0,0,永寧站,2,板南線,94年3月,
2005/04/01,0,0,永寧站,2,板南線,94年4月,
2005/05/01,0,0,永寧站,2,板南線,94年5月,
2005/06/01,0,0,永寧站,2,板南線,94年6月,
2005/07/01,0,0,永寧站,2,板南線,94年7月,
2005/08/01,0,0,永寧站,2,板南線,94年8月,
2005/09/01,0,0,永寧站,2,板南線,94年9月,
2005/10/01,0,0,永寧站,2,板南線,94年10月,
2005/11/01,0,0,永寧站,2,板南線,94年11月,
2005/12/01,0,0,永寧站,2,板南線,94年12月,
2006/01/01,0,0,永寧站,2,板南線,95年1月,
2006/02/01,0,0,永寧站,2,板南線,95年2月,
2006/03/01,0,0,永寧站,2,板南線,95年3月,
2006/04/01,0,0,永寧站,2,板南線,95年4月,
2006/05/01,5239,5695,永寧站,2,板南線,95年5月,
2006/06/01,167931,170070,永寧站,2,板南線,95年6月,
2006/07/01,203257,202270,永寧站,2,板南線,95年7月,
2006/08/01,215837,215337,永寧站,2,板南線,95年8月,
2006/09/01,193377,193733,永寧站,2,板南線,95年9月,
2006/10/01,205217,206391,永寧站,2,板南線,95年10月,
2006/11/01,206147,204841,永寧站,2,板南線,95年11月,
2006/12/01,227809,222977,永寧站,2,板南線,95年12月,
2007/01/01,224774,223504,永寧站,2,板南線,96年1月,
2007/02/01,212585,208205,永寧站,2,板南線,96年2月,
2007/03/01,247537,242387,永寧站,2,板南線,96年3月,
2007/04/01,245450,242967,永寧站,2,板南線,96年4月,
2007/05/01,260397,256923,永寧站,2,板南線,96年5月,
2007/06/01,242516,238628,永寧站,2,板南線,96年6月,
2007/07/01,275583,267701,永寧站,2,板南線,96年7月,
2007/08/01,287352,281607,永寧站,2,板南線,96年8月,
2007/09/01,273976,271519,永寧站,2,板南線,96年9月,
2007/10/01,287218,283272,永寧站,2,板南線,96年10月,
2007/11/01,294257,289022,永寧站,2,板南線,96年11月,
2007/12/01,322110,317412,永寧站,2,板南線,96年12月,
2008/01/01,304486,300474,永寧站,2,板南線,97年1月,
2008/02/01,281245,276633,永寧站,2,板南線,97年2月,
2008/03/01,322359,319152,永寧站,2,板南線,97年3月,
2008/04/01,330069,326046,永寧站,2,板南線,97年4月,
2008/05/01,345385,344501,永寧站,2,板南線,97年5月,
2008/06/01,318437,313993,永寧站,2,板南線,97年6月,
2008/07/01,347787,339199,永寧站,2,板南線,97年7月,
2008/08/01,387524,378632,永寧站,2,板南線,97年8月,
2008/09/01,312973,306421,永寧站,2,板南線,97年9月,
2008/10/01,357373,351073,永寧站,2,板南線,97年10月,
2008/11/01,337105,330322,永寧站,2,板南線,97年11月,
2008/12/01,362064,354243,永寧站,2,板南線,97年12月,
2009/01/01,333379,327306,永寧站,2,板南線,98年1月,
2009/02/01,330656,324375,永寧站,2,板南線,98年2月,
2009/03/01,347099,340383,永寧站,2,板南線,98年3月,
2009/04/01,344579,338592,永寧站,2,板南線,98年4月,
2009/05/01,366768,364087,永寧站,2,板南線,98年5月,
2009/06/01,332713,327043,永寧站,2,板南線,98年6月,
2009/07/01,364533,353053,永寧站,2,板南線,98年7月,
2009/08/01,364136,352825,永寧站,2,板南線,98年8月,
2009/09/01,372549,363290,永寧站,2,板南線,98年9月,
2009/10/01,371779,363015,永寧站,2,板南線,98年10月,
2009/11/01,368064,359905,永寧站,2,板南線,98年11月,
2009/12/01,403008,392629,永寧站,2,板南線,98年12月,
2010/01/01,385736,375896,永寧站,2,板南線,99年1月,
2010/02/01,338203,327039,永寧站,2,板南線,99年2月,
2010/03/01,405487,395896,永寧站,2,板南線,99年3月,
2010/04/01,399254,391103,永寧站,2,板南線,99年4月,
2010/05/01,420153,413125,永寧站,2,板南線,99年5月,
2010/06/01,384166,373807,永寧站,2,板南線,99年6月,
2010/07/01,416180,403584,永寧站,2,板南線,99年7月,
2010/08/01,437231,423457,永寧站,2,板南線,99年8月,
2010/09/01,408959,399299,永寧站,2,板南線,99年9月,
2010/10/01,430278,419160,永寧站,2,板南線,99年10月,
2010/11/01,428430,418617,永寧站,2,板南線,99年11月,
2010/12/01,470507,457362,永寧站,2,板南線,99年12月,
2011/01/01,437776,427070,永寧站,2,板南線,100年1月,
2011/02/01,394851,385617,永寧站,2,板南線,100年2月,
2011/03/01,454366,444505,永寧站,2,板南線,100年3月,
2011/04/01,440919,433042,永寧站,2,板南線,100年4月,
2011/05/01,464448,458387,永寧站,2,板南線,100年5月,
2011/06/01,421710,414080,永寧站,2,板南線,100年6月,
2011/07/01,468474,456433,永寧站,2,板南線,100年7月,
2011/08/01,478875,468240,永寧站,2,板南線,100年8月,
2011/09/01,443189,434691,永寧站,2,板南線,100年9月,
2011/10/01,462368,452698,永寧站,2,板南線,100年10月,
2011/11/01,449437,442777,永寧站,2,板南線,100年11月,
2011/12/01,484718,473886,永寧站,2,板南線,100年12月,
2012/01/01,444265,433633,永寧站,2,板南線,101年1月,
2012/02/01,441176,430489,永寧站,2,板南線,101年2月,
2012/03/01,466151,458471,永寧站,2,板南線,101年3月,
2012/04/01,447794,443820,永寧站,2,板南線,101年4月,
2012/05/01,482162,479592,永寧站,2,板南線,101年5月,
2012/06/01,427578,423468,永寧站,2,板南線,101年6月,
2012/07/01,456262,449008,永寧站,2,板南線,101年7月,
2012/08/01,462986,457610,永寧站,2,板南線,101年8月,
2012/09/01,452096,452366,永寧站,2,板南線,101年9月,
2012/10/01,456211,454659,永寧站,2,板南線,101年10月,
2012/11/01,435336,434806,永寧站,2,板南線,101年11月,
2012/12/01,459347,460204,永寧站,2,板南線,101年12月,
2013/01/01,440362,438039,永寧站,2,板南線,102年1月,
2013/02/01,393354,391662,永寧站,2,板南線,102年2月,
2013/03/01,446335,448044,永寧站,2,板南線,102年3月,
2013/04/01,430962,431420,永寧站,2,板南線,102年4月,
2013/05/01,449255,449832,永寧站,2,板南線,102年5月,
2013/06/01,412344,411825,永寧站,2,板南線,102年6月,
2013/07/01,444086,437173,永寧站,2,板南線,102年7月,
2013/08/01,456836,452151,永寧站,2,板南線,102年8月,
2013/09/01,411434,412269,永寧站,2,板南線,102年9月,
2013/10/01,435350,435243,永寧站,2,板南線,102年10月,
2013/11/01,431357,431613,永寧站,2,板南線,102年11月,
2013/12/01,460968,463371,永寧站,2,板南線,102年12月,
2014/01/01,434826,437953,永寧站,2,板南線,103年1月,
2014/02/01,401325,400667,永寧站,2,板南線,103年2月,
2014/03/01,451991,451467,永寧站,2,板南線,103年3月,
2014/04/01,445864,449102,永寧站,2,板南線,103年4月,
2014/05/01,433922,436970,永寧站,2,板南線,103年5月,
2014/06/01,395677,396405,永寧站,2,板南線,103年6月,
2014/07/01,431621,430549,永寧站,2,板南線,103年7月,
2014/08/01,452131,449955,永寧站,2,板南線,103年8月,
2014/09/01,405821,408293,永寧站,2,板南線,103年9月,
2014/10/01,431388,435164,永寧站,2,板南線,103年10月,
2014/11/01,431636,434646,永寧站,2,板南線,103年11月,
2014/12/01,483760,487807,永寧站,2,板南線,103年12月,
2015/01/01,455879,459106,永寧站,2,板南線,104年1月,
2015/02/01,413403,413964,永寧站,2,板南線,104年2月,
2015/03/01,474550,476089,永寧站,2,板南線,104年3月,
2015/04/01,462928,466280,永寧站,2,板南線,104年4月,
2015/05/01,476429,479585,永寧站,2,板南線,104年5月,
2015/06/01,452006,455019,永寧站,2,板南線,104年6月,
2015/07/01,395891,401963,永寧站,2,板南線,104年7月,
2000/01/01,0,0,土城站,3,板南線,89年1月,
2000/02/01,0,0,土城站,3,板南線,89年2月,
2000/03/01,0,0,土城站,3,板南線,89年3月,
2000/04/01,0,0,土城站,3,板南線,89年4月,
2000/05/01,0,0,土城站,3,板南線,89年5月,
2000/06/01,0,0,土城站,3,板南線,89年6月,
2000/07/01,0,0,土城站,3,板南線,89年7月,
2000/08/01,0,0,土城站,3,板南線,89年8月,
2000/09/01,0,0,土城站,3,板南線,89年9月,
2000/10/01,0,0,土城站,3,板南線,89年10月,
2000/11/01,0,0,土城站,3,板南線,89年11月,
2000/12/01,0,0,土城站,3,板南線,89年12月,
2001/01/01,0,0,土城站,3,板南線,90年1月,
2001/02/01,0,0,土城站,3,板南線,90年2月,
2001/03/01,0,0,土城站,3,板南線,90年3月,
2001/04/01,0,0,土城站,3,板南線,90年4月,
2001/05/01,0,0,土城站,3,板南線,90年5月,
2001/06/01,0,0,土城站,3,板南線,90年6月,
2001/07/01,0,0,土城站,3,板南線,90年7月,
2001/08/01,0,0,土城站,3,板南線,90年8月,
2001/09/01,0,0,土城站,3,板南線,90年9月,
2001/10/01,0,0,土城站,3,板南線,90年10月,
2001/11/01,0,0,土城站,3,板南線,90年11月,
2001/12/01,0,0,土城站,3,板南線,90年12月,
2002/01/01,0,0,土城站,3,板南線,91年1月,
2002/02/01,0,0,土城站,3,板南線,91年2月,
2002/03/01,0,0,土城站,3,板南線,91年3月,
2002/04/01,0,0,土城站,3,板南線,91年4月,
2002/05/01,0,0,土城站,3,板南線,91年5月,
2002/06/01,0,0,土城站,3,板南線,91年6月,
2002/07/01,0,0,土城站,3,板南線,91年7月,
2002/08/01,0,0,土城站,3,板南線,91年8月,
2002/09/01,0,0,土城站,3,板南線,91年9月,
2002/10/01,0,0,土城站,3,板南線,91年10月,
2002/11/01,0,0,土城站,3,板南線,91年11月,
2002/12/01,0,0,土城站,3,板南線,91年12月,
2003/01/01,0,0,土城站,3,板南線,92年1月,
2003/02/01,0,0,土城站,3,板南線,92年2月,
2003/03/01,0,0,土城站,3,板南線,92年3月,
2003/04/01,0,0,土城站,3,板南線,92年4月,
2003/05/01,0,0,土城站,3,板南線,92年5月,
2003/06/01,0,0,土城站,3,板南線,92年6月,
2003/07/01,0,0,土城站,3,板南線,92年7月,
2003/08/01,0,0,土城站,3,板南線,92年8月,
2003/09/01,0,0,土城站,3,板南線,92年9月,
2003/10/01,0,0,土城站,3,板南線,92年10月,
2003/11/01,0,0,土城站,3,板南線,92年11月,
2003/12/01,0,0,土城站,3,板南線,92年12月,
2004/01/01,0,0,土城站,3,板南線,93年1月,
2004/02/01,0,0,土城站,3,板南線,93年2月,
2004/03/01,0,0,土城站,3,板南線,93年3月,
2004/04/01,0,0,土城站,3,板南線,93年4月,
2004/05/01,0,0,土城站,3,板南線,93年5月,
2004/06/01,0,0,土城站,3,板南線,93年6月,
2004/07/01,0,0,土城站,3,板南線,93年7月,
2004/08/01,0,0,土城站,3,板南線,93年8月,
2004/09/01,0,0,土城站,3,板南線,93年9月,
2004/10/01,0,0,土城站,3,板南線,93年10月,
2004/11/01,0,0,土城站,3,板南線,93年11月,
2004/12/01,0,0,土城站,3,板南線,93年12月,
2005/01/01,0,0,土城站,3,板南線,94年1月,
2005/02/01,0,0,土城站,3,板南線,94年2月,
2005/03/01,0,0,土城站,3,板南線,94年3月,
2005/04/01,0,0,土城站,3,板南線,94年4月,
2005/05/01,0,0,土城站,3,板南線,94年5月,
2005/06/01,0,0,土城站,3,板南線,94年6月,
2005/07/01,0,0,土城站,3,板南線,94年7月,
2005/08/01,0,0,土城站,3,板南線,94年8月,
2005/09/01,0,0,土城站,3,板南線,94年9月,
2005/10/01,0,0,土城站,3,板南線,94年10月,
2005/11/01,0,0,土城站,3,板南線,94年11月,
2005/12/01,0,0,土城站,3,板南線,94年12月,
2006/01/01,0,0,土城站,3,板南線,95年1月,
2006/02/01,0,0,土城站,3,板南線,95年2月,
2006/03/01,0,0,土城站,3,板南線,95年3月,
2006/04/01,0,0,土城站,3,板南線,95年4月,
2006/05/01,3709,4038,土城站,3,板南線,95年5月,
2006/06/01,117616,122653,土城站,3,板南線,95年6月,
2006/07/01,128435,129714,土城站,3,板南線,95年7月,
2006/08/01,127801,127193,土城站,3,板南線,95年8月,
2006/09/01,118812,119600,土城站,3,板南線,95年9月,
2006/10/01,122524,123754,土城站,3,板南線,95年10月,
2006/11/01,122280,122089,土城站,3,板南線,95年11月,
2006/12/01,132216,131390,土城站,3,板南線,95年12月,
2007/01/01,129259,130705,土城站,3,板南線,96年1月,
2007/02/01,119262,116851,土城站,3,板南線,96年2月,
2007/03/01,138772,140074,土城站,3,板南線,96年3月,
2007/04/01,137080,134274,土城站,3,板南線,96年4月,
2007/05/01,139095,138258,土城站,3,板南線,96年5月,
2007/06/01,131725,129667,土城站,3,板南線,96年6月,
2007/07/01,144731,140049,土城站,3,板南線,96年7月,
2007/08/01,139760,136936,土城站,3,板南線,96年8月,
2007/09/01,131105,130619,土城站,3,板南線,96年9月,
2007/10/01,140463,141163,土城站,3,板南線,96年10月,
2007/11/01,142115,142970,土城站,3,板南線,96年11月,
2007/12/01,155923,155152,土城站,3,板南線,96年12月,
2008/01/01,147912,147312,土城站,3,板南線,97年1月,
2008/02/01,134358,133349,土城站,3,板南線,97年2月,
2008/03/01,153679,153665,土城站,3,板南線,97年3月,
2008/04/01,152663,153177,土城站,3,板南線,97年4月,
2008/05/01,154776,154628,土城站,3,板南線,97年5月,
2008/06/01,148683,148297,土城站,3,板南線,97年6月,
2008/07/01,162477,159494,土城站,3,板南線,97年7月,
2008/08/01,167863,163518,土城站,3,板南線,97年8月,
2008/09/01,142155,142439,土城站,3,板南線,97年9月,
2008/10/01,162715,162665,土城站,3,板南線,97年10月,
2008/11/01,153296,153502,土城站,3,板南線,97年11月,
2008/12/01,166047,166382,土城站,3,板南線,97年12月,
2009/01/01,151152,150573,土城站,3,板南線,98年1月,
2009/02/01,151110,150639,土城站,3,板南線,98年2月,
2009/03/01,160471,162462,土城站,3,板南線,98年3月,
