Date,In,Out,Station,Seq,Route,InVerifyDate,OutVerifyDate
2000/01/01,129019,143648,動物園站,1,文湖線,89年1月,
2000/02/01,164784,204181,動物園站,1,文湖線,89年2月,
2000/03/01,127072,134097,動物園站,1,文湖線,89年3月,
2000/04/01,148958,160883,動物園站,1,文湖線,89年4月,
2000/05/01,125363,131901,動物園站,1,文湖線,89年5月,
2000/06/01,110870,109231,動物園站,1,文湖線,89年6月,
2000/07/01,149906,152398,動物園站,1,文湖線,89年7月,
2000/08/01,156456,159427,動物園站,1,文湖線,89年8月,
2000/09/01,164511,170220,動物園站,1,文湖線,89年9月,
2000/10/01,224969,258660,動物園站,1,文湖線,89年10月,
2000/11/01,196633,199288,動物園站,1,文湖線,89年11月,
2000/12/01,217829,231705,動物園站,1,文湖線,89年12月,
2001/01/01,180808,226920,動物園站,1,文湖線,90年1月,
2001/02/01,250870,291969,動物園站,1,文湖線,90年2月,
2001/03/01,166277,169894,動物園站,1,文湖線,90年3月,
2001/04/01,180816,189365,動物園站,1,文湖線,90年4月,
2001/05/01,151468,151240,動物園站,1,文湖線,90年5月,
2001/06/01,138838,137731,動物園站,1,文湖線,90年6月,
2001/07/01,160716,166514,動物園站,1,文湖線,90年7月,
2001/08/01,178205,184708,動物園站,1,文湖線,90年8月,
2001/09/01,100795,96963,動物園站,1,文湖線,90年9月,
2001/10/01,143160,144036,動物園站,1,文湖線,90年10月,
2001/11/01,152527,152796,動物園站,1,文湖線,90年11月,
2001/12/01,167429,173950,動物園站,1,文湖線,90年12月,
2002/01/01,149896,151447,動物園站,1,文湖線,91年1月,
2002/02/01,170922,194910,動物園站,1,文湖線,91年2月,
2002/03/01,158835,167917,動物園站,1,文湖線,91年3月,
2002/04/01,167104,175661,動物園站,1,文湖線,91年4月,
2002/05/01,154128,153255,動物園站,1,文湖線,91年5月,
2002/06/01,137952,135706,動物園站,1,文湖線,91年6月,
2002/07/01,165269,158417,動物園站,1,文湖線,91年7月,
2002/08/01,181994,177697,動物園站,1,文湖線,91年8月,
2002/09/01,148585,146617,動物園站,1,文湖線,91年9月,
2002/10/01,197411,198896,動物園站,1,文湖線,91年10月,
2002/11/01,176212,175924,動物園站,1,文湖線,91年11月,
2002/12/01,176995,173828,動物園站,1,文湖線,91年12月,
2003/01/01,158059,155046,動物園站,1,文湖線,92年1月,
2003/02/01,238356,241470,動物園站,1,文湖線,92年2月,
2003/03/01,178664,180952,動物園站,1,文湖線,92年3月,
2003/04/01,131640,130848,動物園站,1,文湖線,92年4月,
2003/05/01,84836,86085,動物園站,1,文湖線,92年5月,
2003/06/01,93323,93191,動物園站,1,文湖線,92年6月,
2003/07/01,126475,123144,動物園站,1,文湖線,92年7月,
2003/08/01,146623,144114,動物園站,1,文湖線,92年8月,
2003/09/01,133982,135816,動物園站,1,文湖線,92年9月,
2003/10/01,169700,173584,動物園站,1,文湖線,92年10月,
2003/11/01,144054,146765,動物園站,1,文湖線,92年11月,
2003/12/01,141148,142201,動物園站,1,文湖線,92年12月,
2004/01/01,147190,144113,動物園站,1,文湖線,93年1月,
2004/02/01,148096,147450,動物園站,1,文湖線,93年2月,
2004/03/01,131617,131914,動物園站,1,文湖線,93年3月,
2004/04/01,168016,167382,動物園站,1,文湖線,93年4月,
2004/05/01,147527,147411,動物園站,1,文湖線,93年5月,
2004/06/01,133816,132565,動物園站,1,文湖線,93年6月,
2004/07/01,157958,155162,動物園站,1,文湖線,93年7月,
2004/08/01,143304,138505,動物園站,1,文湖線,93年8月,
2004/09/01,117990,117238,動物園站,1,文湖線,93年9月,
2004/10/01,162119,164650,動物園站,1,文湖線,93年10月,
2004/11/01,179498,177897,動物園站,1,文湖線,93年11月,
2004/12/01,157874,156211,動物園站,1,文湖線,93年12月,
2005/01/01,135115,131189,動物園站,1,文湖線,94年1月,
2005/02/01,157599,155811,動物園站,1,文湖線,94年2月,
2005/03/01,159375,155613,動物園站,1,文湖線,94年3月,
2005/04/01,165731,162378,動物園站,1,文湖線,94年4月,
2005/05/01,146753,140980,動物園站,1,文湖線,94年5月,
2005/06/01,128649,124561,動物園站,1,文湖線,94年6月,
2005/07/01,154226,150521,動物園站,1,文湖線,94年7月,
2005/08/01,156652,152668,動物園站,1,文湖線,94年8月,
2005/09/01,120505,118572,動物園站,1,文湖線,94年9月,
2005/10/01,134103,134132,動物園站,1,文湖線,94年10月,
2005/11/01,137683,136166,動物園站,1,文湖線,94年11月,
2005/12/01,138467,135713,動物園站,1,文湖線,94年12月,
2006/01/01,143581,140307,動物園站,1,文湖線,95年1月,
2006/02/01,185994,187677,動物園站,1,文湖線,95年2月,
2006/03/01,139912,138964,動物園站,1,文湖線,95年3月,
2006/04/01,145344,144504,動物園站,1,文湖線,95年4月,
2006/05/01,130315,127882,動物園站,1,文湖線,95年5月,
2006/06/01,122398,120894,動物園站,1,文湖線,95年6月,
2006/07/01,154637,152599,動物園站,1,文湖線,95年7月,
2006/08/01,170859,170266,動物園站,1,文湖線,95年8月,
2006/09/01,129634,131335,動物園站,1,文湖線,95年9月,
2006/10/01,164549,168411,動物園站,1,文湖線,95年10月,
2006/11/01,141600,143189,動物園站,1,文湖線,95年11月,
2006/12/01,146407,147357,動物園站,1,文湖線,95年12月,
2007/01/01,148037,148463,動物園站,1,文湖線,96年1月,
2007/02/01,214395,220254,動物園站,1,文湖線,96年2月,
2007/03/01,155304,154881,動物園站,1,文湖線,96年3月,
2007/04/01,156973,156005,動物園站,1,文湖線,96年4月,
2007/05/01,135845,135147,動物園站,1,文湖線,96年5月,
2007/06/01,134117,132211,動物園站,1,文湖線,96年6月,
2007/07/01,237039,236879,動物園站,1,文湖線,96年7月,
2007/08/01,195884,196218,動物園站,1,文湖線,96年8月,
2007/09/01,221320,226553,動物園站,1,文湖線,96年9月,
2007/10/01,193227,196022,動物園站,1,文湖線,96年10月,
2007/11/01,219111,221908,動物園站,1,文湖線,96年11月,
2007/12/01,286999,299016,動物園站,1,文湖線,96年12月,
2008/01/01,227192,231937,動物園站,1,文湖線,97年1月,
2008/02/01,248708,250643,動物園站,1,文湖線,97年2月,
2008/03/01,283570,295963,動物園站,1,文湖線,97年3月,
2008/04/01,267439,273483,動物園站,1,文湖線,97年4月,
2008/05/01,231306,236424,動物園站,1,文湖線,97年5月,
2008/06/01,192391,196065,動物園站,1,文湖線,97年6月,
2008/07/01,243757,247006,動物園站,1,文湖線,97年7月,
2008/08/01,322959,328686,動物園站,1,文湖線,97年8月,
2008/09/01,161225,164355,動物園站,1,文湖線,97年9月,
2008/10/01,169685,169601,動物園站,1,文湖線,97年10月,
2008/11/01,146421,148440,動物園站,1,文湖線,97年11月,
2008/12/01,103492,99303,動物園站,1,文湖線,97年12月,
2009/01/01,146100,143879,動物園站,1,文湖線,98年1月,
2009/02/01,233724,232979,動物園站,1,文湖線,98年2月,
2009/03/01,178250,179647,動物園站,1,文湖線,98年3月,
2009/04/01,168489,168419,動物園站,1,文湖線,98年4月,
2009/05/01,187832,190180,動物園站,1,文湖線,98年5月,
2009/06/01,127718,126686,動物園站,1,文湖線,98年6月,
2009/07/01,208672,207218,動物園站,1,文湖線,98年7月,
2009/08/01,138781,132592,動物園站,1,文湖線,98年8月,
2009/09/01,129851,126806,動物園站,1,文湖線,98年9月,
2009/10/01,160285,156872,動物園站,1,文湖線,98年10月,
2009/11/01,172958,171169,動物園站,1,文湖線,98年11月,
2009/12/01,174898,171069,動物園站,1,文湖線,98年12月,
2010/01/01,181807,179317,動物園站,1,文湖線,99年1月,
2010/02/01,191394,187303,動物園站,1,文湖線,99年2月,
2010/03/01,210550,208778,動物園站,1,文湖線,99年3月,
2010/04/01,220773,221749,動物園站,1,文湖線,99年4月,
2010/05/01,193771,197061,動物園站,1,文湖線,99年5月,
2010/06/01,173678,174502,動物園站,1,文湖線,99年6月,
2010/07/01,212036,211842,動物園站,1,文湖線,99年7月,
2010/08/01,215050,215772,動物園站,1,文湖線,99年8月,
2010/09/01,162534,163775,動物園站,1,文湖線,99年9月,
2010/10/01,178401,179627,動物園站,1,文湖線,99年10月,
2010/11/01,201441,203360,動物園站,1,文湖線,99年11月,
2010/12/01,225290,227382,動物園站,1,文湖線,99年12月,
2011/01/01,179059,177873,動物園站,1,文湖線,100年1月,
2011/02/01,332231,338154,動物園站,1,文湖線,100年2月,
2011/03/01,218728,220705,動物園站,1,文湖線,100年3月,
2011/04/01,279177,284809,動物園站,1,文湖線,100年4月,
2011/05/01,191984,195360,動物園站,1,文湖線,100年5月,
2011/06/01,182067,183906,動物園站,1,文湖線,100年6月,
2011/07/01,240290,242611,動物園站,1,文湖線,100年7月,
2011/08/01,218954,219508,動物園站,1,文湖線,100年8月,
2011/09/01,206412,211260,動物園站,1,文湖線,100年9月,
2011/10/01,215373,220123,動物園站,1,文湖線,100年10月,
2011/11/01,200004,203720,動物園站,1,文湖線,100年11月,
2011/12/01,195668,197296,動物園站,1,文湖線,100年12月,
2012/01/01,265510,266911,動物園站,1,文湖線,101年1月,
2012/02/01,239173,238854,動物園站,1,文湖線,101年2月,
2012/03/01,242289,246904,動物園站,1,文湖線,101年3月,
2012/04/01,235587,242803,動物園站,1,文湖線,101年4月,
2012/05/01,176494,176896,動物園站,1,文湖線,101年5月,
2012/06/01,197983,198789,動物園站,1,文湖線,101年6月,
2012/07/01,225190,229735,動物園站,1,文湖線,101年7月,
2012/08/01,209965,213082,動物園站,1,文湖線,101年8月,
2012/09/01,192284,197903,動物園站,1,文湖線,101年9月,
2012/10/01,247277,257388,動物園站,1,文湖線,101年10月,
2012/11/01,212082,215648,動物園站,1,文湖線,101年11月,
2012/12/01,216235,220360,動物園站,1,文湖線,101年12月,
2013/01/01,216220,220534,動物園站,1,文湖線,102年1月,
2013/02/01,326251,334746,動物園站,1,文湖線,102年2月,
2013/03/01,245457,254944,動物園站,1,文湖線,102年3月,
2013/04/01,206515,214115,動物園站,1,文湖線,102年4月,
2013/05/01,180973,184397,動物園站,1,文湖線,102年5月,
2013/06/01,207260,213347,動物園站,1,文湖線,102年6月,
2013/07/01,225623,231644,動物園站,1,文湖線,102年7月,
2013/08/01,228890,235463,動物園站,1,文湖線,102年8月,
2013/09/01,199517,207418,動物園站,1,文湖線,102年9月,
2013/10/01,240763,249463,動物園站,1,文湖線,102年10月,
2013/11/01,246429,254553,動物園站,1,文湖線,102年11月,
2013/12/01,244527,252362,動物園站,1,文湖線,102年12月,
2014/01/01,347088,362937,動物園站,1,文湖線,103年1月,
2014/02/01,375631,390389,動物園站,1,文湖線,103年2月,
2014/03/01,296686,309410,動物園站,1,文湖線,103年3月,
2014/04/01,301559,311957,動物園站,1,文湖線,103年4月,
2014/05/01,215593,219961,動物園站,1,文湖線,103年5月,
2014/06/01,220177,228457,動物園站,1,文湖線,103年6月,
2014/07/01,240694,245657,動物園站,1,文湖線,103年7月,
2014/08/01,258998,266150,動物園站,1,文湖線,103年8月,
2014/09/01,203934,210534,動物園站,1,文湖線,103年9月,
2014/10/01,277606,286292,動物園站,1,文湖線,103年10月,
2014/11/01,258477,267940,動物園站,1,文湖線,103年11月,
2014/12/01,246949,253731,動物園站,1,文湖線,103年12月,
2015/01/01,268944,278173,動物園站,1,文湖線,104年1月,
2015/02/01,311077,318325,動物園站,1,文湖線,104年2月,
2015/03/01,258055,266563,動物園站,1,文湖線,104年3月,
2015/04/01,262248,267198,動物園站,1,文湖線,104年4月,
2015/05/01,208395,214428,動物園站,1,文湖線,104年5月,
2015/06/01,205137,211333,動物園站,1,文湖線,104年6月,
2015/07/01,224126,227280,動物園站,1,文湖線,104年7月,
2000/01/01,110418,112792,木柵站,2,文湖線,89年1月,
2000/02/01,92156,92562,木柵站,2,文湖線,89年2月,
2000/03/01,132770,135109,木柵站,2,文湖線,89年3月,
2000/04/01,113665,118011,木柵站,2,文湖線,89年4月,
2000/05/01,128708,134450,木柵站,2,文湖線,89年5月,
2000/06/01,110837,117934,木柵站,2,文湖線,89年6月,
2000/07/01,107033,111139,木柵站,2,文湖線,89年7月,
2000/08/01,104733,108631,木柵站,2,文湖線,89年8月,
2000/09/01,133312,142901,木柵站,2,文湖線,89年9月,
2000/10/01,136318,148261,木柵站,2,文湖線,89年10月,
2000/11/01,127004,138859,木柵站,2,文湖線,89年11月,
2000/12/01,140427,150854,木柵站,2,文湖線,89年12月,
2001/01/01,107697,115003,木柵站,2,文湖線,90年1月,
2001/02/01,109430,116409,木柵站,2,文湖線,90年2月,
2001/03/01,138720,150971,木柵站,2,文湖線,90年3月,
2001/04/01,125582,137959,木柵站,2,文湖線,90年4月,
2001/05/01,139123,151551,木柵站,2,文湖線,90年5月,
2001/06/01,118561,125608,木柵站,2,文湖線,90年6月,
2001/07/01,109867,118477,木柵站,2,文湖線,90年7月,
2001/08/01,113848,122279,木柵站,2,文湖線,90年8月,
2001/09/01,107271,115827,木柵站,2,文湖線,90年9月,
2001/10/01,122493,128319,木柵站,2,文湖線,90年10月,
2001/11/01,128411,135819,木柵站,2,文湖線,90年11月,
2001/12/01,139817,148088,木柵站,2,文湖線,90年12月,
2002/01/01,126171,133511,木柵站,2,文湖線,91年1月,
2002/02/01,101085,105553,木柵站,2,文湖線,91年2月,
2002/03/01,137305,146673,木柵站,2,文湖線,91年3月,
2002/04/01,133196,141787,木柵站,2,文湖線,91年4月,
2002/05/01,138607,145158,木柵站,2,文湖線,91年5月,
2002/06/01,121332,123328,木柵站,2,文湖線,91年6月,
2002/07/01,112208,116169,木柵站,2,文湖線,91年7月,
2002/08/01,111684,113482,木柵站,2,文湖線,91年8月,
2002/09/01,124256,131649,木柵站,2,文湖線,91年9月,
2002/10/01,138861,146723,木柵站,2,文湖線,91年10月,
2002/11/01,138133,136169,木柵站,2,文湖線,91年11月,
2002/12/01,139393,133719,木柵站,2,文湖線,91年12月,
2003/01/01,121138,122240,木柵站,2,文湖線,92年1月,
2003/02/01,107292,112594,木柵站,2,文湖線,92年2月,
2003/03/01,136884,142267,木柵站,2,文湖線,92年3月,
2003/04/01,130365,136198,木柵站,2,文湖線,92年4月,
2003/05/01,100383,105382,木柵站,2,文湖線,92年5月,
2003/06/01,95413,100003,木柵站,2,文湖線,92年6月,
2003/07/01,101975,104424,木柵站,2,文湖線,92年7月,
2003/08/01,98312,100277,木柵站,2,文湖線,92年8月,
2003/09/01,123722,128490,木柵站,2,文湖線,92年9月,
2003/10/01,132867,136336,木柵站,2,文湖線,92年10月,
2003/11/01,127503,130616,木柵站,2,文湖線,92年11月,
2003/12/01,134938,137875,木柵站,2,文湖線,92年12月,
2004/01/01,98077,99629,木柵站,2,文湖線,93年1月,
2004/02/01,117005,119191,木柵站,2,文湖線,93年2月,
2004/03/01,135686,140086,木柵站,2,文湖線,93年3月,
2004/04/01,131470,135276,木柵站,2,文湖線,93年4月,
2004/05/01,127733,131609,木柵站,2,文湖線,93年5月,
2004/06/01,113587,116605,木柵站,2,文湖線,93年6月,
2004/07/01,107738,108883,木柵站,2,文湖線,93年7月,
2004/08/01,99775,101494,木柵站,2,文湖線,93年8月,
2004/09/01,123472,126603,木柵站,2,文湖線,93年9月,
2004/10/01,128034,131181,木柵站,2,文湖線,93年10月,
2004/11/01,134399,138778,木柵站,2,文湖線,93年11月,
2004/12/01,136083,140639,木柵站,2,文湖線,93年12月,
2005/01/01,117022,121229,木柵站,2,文湖線,94年1月,
2005/02/01,95159,97480,木柵站,2,文湖線,94年2月,
2005/03/01,137437,144858,木柵站,2,文湖線,94年3月,
2005/04/01,125814,131323,木柵站,2,文湖線,94年4月,
2005/05/01,128244,135574,木柵站,2,文湖線,94年5月,
2005/06/01,108276,114080,木柵站,2,文湖線,94年6月,
2005/07/01,92118,95589,木柵站,2,文湖線,94年7月,
2005/08/01,95878,98747,木柵站,2,文湖線,94年8月,
2005/09/01,111870,117823,木柵站,2,文湖線,94年9月,
2005/10/01,112774,119894,木柵站,2,文湖線,94年10月,
2005/11/01,116267,123042,木柵站,2,文湖線,94年11月,
2005/12/01,117751,125598,木柵站,2,文湖線,94年12月,
2006/01/01,98389,103470,木柵站,2,文湖線,95年1月,
2006/02/01,90787,96945,木柵站,2,文湖線,95年2月,
2006/03/01,115466,124802,木柵站,2,文湖線,95年3月,
2006/04/01,104133,113756,木柵站,2,文湖線,95年4月,
2006/05/01,110810,121286,木柵站,2,文湖線,95年5月,
2006/06/01,98345,107298,木柵站,2,文湖線,95年6月,
2006/07/01,89832,93481,木柵站,2,文湖線,95年7月,
2006/08/01,93065,97749,木柵站,2,文湖線,95年8月,
2006/09/01,106134,114953,木柵站,2,文湖線,95年9月,
2006/10/01,106114,116267,木柵站,2,文湖線,95年10月,
2006/11/01,107923,118557,木柵站,2,文湖線,95年11月,
2006/12/01,110545,120768,木柵站,2,文湖線,95年12月,
2007/01/01,103427,111797,木柵站,2,文湖線,96年1月,
2007/02/01,76275,78378,木柵站,2,文湖線,96年2月,
2007/03/01,114258,124847,木柵站,2,文湖線,96年3月,
2007/04/01,105392,115710,木柵站,2,文湖線,96年4月,
2007/05/01,112967,123888,木柵站,2,文湖線,96年5月,
2007/06/01,96605,105007,木柵站,2,文湖線,96年6月,
2007/07/01,93848,97917,木柵站,2,文湖線,96年7月,
2007/08/01,93048,94998,木柵站,2,文湖線,96年8月,
2007/09/01,103939,108784,木柵站,2,文湖線,96年9月,
2007/10/01,113302,119894,木柵站,2,文湖線,96年10月,
2007/11/01,115053,122893,木柵站,2,文湖線,96年11月,
2007/12/01,119738,126450,木柵站,2,文湖線,96年12月,
2008/01/01,104484,109566,木柵站,2,文湖線,97年1月,
2008/02/01,92350,94700,木柵站,2,文湖線,97年2月,
2008/03/01,117727,124783,木柵站,2,文湖線,97年3月,
2008/04/01,114090,120968,木柵站,2,文湖線,97年4月,
2008/05/01,118466,126024,木柵站,2,文湖線,97年5月,
2008/06/01,106617,113830,木柵站,2,文湖線,97年6月,
2008/07/01,101198,102548,木柵站,2,文湖線,97年7月,
2008/08/01,103686,104193,木柵站,2,文湖線,97年8月,
2008/09/01,108563,114988,木柵站,2,文湖線,97年9月,
2008/10/01,118392,125603,木柵站,2,文湖線,97年10月,
2008/11/01,110235,117807,木柵站,2,文湖線,97年11月,
2008/12/01,94859,103851,木柵站,2,文湖線,97年12月,
2009/01/01,74965,77647,木柵站,2,文湖線,98年1月,
2009/02/01,95610,99258,木柵站,2,文湖線,98年2月,
2009/03/01,109657,118049,木柵站,2,文湖線,98年3月,
2009/04/01,103128,111327,木柵站,2,文湖線,98年4月,
2009/05/01,105147,111832,木柵站,2,文湖線,98年5月,
2009/06/01,95954,103295,木柵站,2,文湖線,98年6月,
2009/07/01,99641,100273,木柵站,2,文湖線,98年7月,
2009/08/01,77732,79482,木柵站,2,文湖線,98年8月,
2009/09/01,108917,115406,木柵站,2,文湖線,98年9月,
2009/10/01,116154,122772,木柵站,2,文湖線,98年10月,
2009/11/01,115131,121914,木柵站,2,文湖線,98年11月,
2009/12/01,124824,131614,木柵站,2,文湖線,98年12月,
2010/01/01,108750,112947,木柵站,2,文湖線,99年1月,
2010/02/01,82997,85216,木柵站,2,文湖線,99年2月,
2010/03/01,123519,129801,木柵站,2,文湖線,99年3月,
2010/04/01,117203,121150,木柵站,2,文湖線,99年4月,
2010/05/01,120206,125187,木柵站,2,文湖線,99年5月,
2010/06/01,109586,114050,木柵站,2,文湖線,99年6月,
2010/07/01,105195,105442,木柵站,2,文湖線,99年7月,
2010/08/01,100395,100404,木柵站,2,文湖線,99年8月,
2010/09/01,112417,115729,木柵站,2,文湖線,99年9月,
2010/10/01,117182,120486,木柵站,2,文湖線,99年10月,
2010/11/01,123317,126115,木柵站,2,文湖線,99年11月,
2010/12/01,129441,132676,木柵站,2,文湖線,99年12月,
2011/01/01,112997,114347,木柵站,2,文湖線,100年1月,
2011/02/01,98550,97507,木柵站,2,文湖線,100年2月,
2011/03/01,128056,131401,木柵站,2,文湖線,100年3月,
2011/04/01,120633,121589,木柵站,2,文湖線,100年4月,
2011/05/01,124727,127853,木柵站,2,文湖線,100年5月,
2011/06/01,115198,116543,木柵站,2,文湖線,100年6月,
2011/07/01,111902,109492,木柵站,2,文湖線,100年7月,
2011/08/01,110046,107081,木柵站,2,文湖線,100年8月,
2011/09/01,126650,127475,木柵站,2,文湖線,100年9月,
2011/10/01,125293,127192,木柵站,2,文湖線,100年10月,
2011/11/01,127890,129829,木柵站,2,文湖線,100年11月,
2011/12/01,133690,135476,木柵站,2,文湖線,100年12月,
2012/01/01,107156,108442,木柵站,2,文湖線,101年1月,
2012/02/01,115523,116194,木柵站,2,文湖線,101年2月,
2012/03/01,133731,136167,木柵站,2,文湖線,101年3月,
2012/04/01,122538,125905,木柵站,2,文湖線,101年4月,
2012/05/01,132029,135566,木柵站,2,文湖線,101年5月,
2012/06/01,113996,114664,木柵站,2,文湖線,101年6月,
2012/07/01,110041,106613,木柵站,2,文湖線,101年7月,
2012/08/01,113375,110918,木柵站,2,文湖線,101年8月,
2012/09/01,123786,125333,木柵站,2,文湖線,101年9月,
2012/10/01,134715,133818,木柵站,2,文湖線,101年10月,
2012/11/01,131797,132907,木柵站,2,文湖線,101年11月,
2012/12/01,130308,131200,木柵站,2,文湖線,101年12月,
2013/01/01,121502,120532,木柵站,2,文湖線,102年1月,
2013/02/01,104079,99705,木柵站,2,文湖線,102年2月,
2013/03/01,131387,130641,木柵站,2,文湖線,102年3月,
2013/04/01,121365,120355,木柵站,2,文湖線,102年4月,
2013/05/01,129835,129665,木柵站,2,文湖線,102年5月,
2013/06/01,115743,113703,木柵站,2,文湖線,102年6月,
2013/07/01,109432,105686,木柵站,2,文湖線,102年7月,
2013/08/01,108957,105171,木柵站,2,文湖線,102年8月,
2013/09/01,119158,118366,木柵站,2,文湖線,102年9月,
2013/10/01,131616,129089,木柵站,2,文湖線,102年10月,
2013/11/01,132023,129666,木柵站,2,文湖線,102年11月,
2013/12/01,134965,134641,木柵站,2,文湖線,102年12月,
2014/01/01,121570,117946,木柵站,2,文湖線,103年1月,
2014/02/01,116880,113754,木柵站,2,文湖線,103年2月,
2014/03/01,135539,133582,木柵站,2,文湖線,103年3月,
2014/04/01,130165,128498,木柵站,2,文湖線,103年4月,
2014/05/01,131241,130810,木柵站,2,文湖線,103年5月,
2014/06/01,113997,112320,木柵站,2,文湖線,103年6月,
2014/07/01,108683,104690,木柵站,2,文湖線,103年7月,
2014/08/01,112377,108416,木柵站,2,文湖線,103年8月,
2014/09/01,119891,118013,木柵站,2,文湖線,103年9月,
2014/10/01,133174,129721,木柵站,2,文湖線,103年10月,
2014/11/01,128673,127599,木柵站,2,文湖線,103年11月,
2014/12/01,138919,136906,木柵站,2,文湖線,103年12月,
2015/01/01,129358,125136,木柵站,2,文湖線,104年1月,
2015/02/01,102641,97838,木柵站,2,文湖線,104年2月,
2015/03/01,134508,132475,木柵站,2,文湖線,104年3月,
2015/04/01,129693,128947,木柵站,2,文湖線,104年4月,
2015/05/01,134513,132047,木柵站,2,文湖線,104年5月,
2015/06/01,119012,116799,木柵站,2,文湖線,104年6月,
2015/07/01,112288,108925,木柵站,2,文湖線,104年7月,
2000/01/01,61537,51640,萬芳社區站,3,文湖線,89年1月,
2000/02/01,55502,46892,萬芳社區站,3,文湖線,89年2月,
2000/03/01,63901,54830,萬芳社區站,3,文湖線,89年3月,
2000/04/01,58821,50929,萬芳社區站,3,文湖線,89年4月,
2000/05/01,65206,55632,萬芳社區站,3,文湖線,89年5月,
2000/06/01,60669,51316,萬芳社區站,3,文湖線,89年6月,
2000/07/01,64722,53945,萬芳社區站,3,文湖線,89年7月,
2000/08/01,63565,53205,萬芳社區站,3,文湖線,89年8月,
2000/09/01,62275,53379,萬芳社區站,3,文湖線,89年9月,
2000/10/01,65688,55486,萬芳社區站,3,文湖線,89年10月,
2000/11/01,64764,54688,萬芳社區站,3,文湖線,89年11月,
2000/12/01,70859,60195,萬芳社區站,3,文湖線,89年12月,
2001/01/01,62109,51803,萬芳社區站,3,文湖線,90年1月,
2001/02/01,62923,52797,萬芳社區站,3,文湖線,90年2月,
2001/03/01,67731,57614,萬芳社區站,3,文湖線,90年3月,
2001/04/01,63124,53052,萬芳社區站,3,文湖線,90年4月,
2001/05/01,66903,56458,萬芳社區站,3,文湖線,90年5月,
2001/06/01,61969,52266,萬芳社區站,3,文湖線,90年6月,
2001/07/01,66252,55317,萬芳社區站,3,文湖線,90年7月,
2001/08/01,69094,58146,萬芳社區站,3,文湖線,90年8月,
2001/09/01,56132,44686,萬芳社區站,3,文湖線,90年9月,
2001/10/01,61094,48631,萬芳社區站,3,文湖線,90年10月,
2001/11/01,61468,49561,萬芳社區站,3,文湖線,90年11月,
2001/12/01,67576,54498,萬芳社區站,3,文湖線,90年12月,
2002/01/01,66790,55114,萬芳社區站,3,文湖線,91年1月,
2002/02/01,56745,46427,萬芳社區站,3,文湖線,91年2月,
2002/03/01,68076,55084,萬芳社區站,3,文湖線,91年3月,
2002/04/01,64647,51970,萬芳社區站,3,文湖線,91年4月,
2002/05/01,67823,54724,萬芳社區站,3,文湖線,91年5月,
2002/06/01,60444,49433,萬芳社區站,3,文湖線,91年6月,
2002/07/01,65632,52914,萬芳社區站,3,文湖線,91年7月,
2002/08/01,65013,52911,萬芳社區站,3,文湖線,91年8月,
2002/09/01,62604,48645,萬芳社區站,3,文湖線,91年9月,
2002/10/01,67798,52519,萬芳社區站,3,文湖線,91年10月,
2002/11/01,66840,52385,萬芳社區站,3,文湖線,91年11月,
2002/12/01,68278,53770,萬芳社區站,3,文湖線,91年12月,
2003/01/01,63327,48193,萬芳社區站,3,文湖線,92年1月,
2003/02/01,58040,47054,萬芳社區站,3,文湖線,92年2月,
2003/03/01,62519,49878,萬芳社區站,3,文湖線,92年3月,
2003/04/01,58642,44794,萬芳社區站,3,文湖線,92年4月,
2003/05/01,43664,33629,萬芳社區站,3,文湖線,92年5月,
2003/06/01,46788,36332,萬芳社區站,3,文湖線,92年6月,
2003/07/01,57094,45310,萬芳社區站,3,文湖線,92年7月,
2003/08/01,56448,44953,萬芳社區站,3,文湖線,92年8月,
2003/09/01,56694,44338,萬芳社區站,3,文湖線,92年9月,
2003/10/01,61487,48003,萬芳社區站,3,文湖線,92年10月,
2003/11/01,57927,46163,萬芳社區站,3,文湖線,92年11月,
2003/12/01,61420,48565,萬芳社區站,3,文湖線,92年12月,
2004/01/01,53339,43547,萬芳社區站,3,文湖線,93年1月,
2004/02/01,60782,49679,萬芳社區站,3,文湖線,93年2月,
2004/03/01,62838,50960,萬芳社區站,3,文湖線,93年3月,
2004/04/01,60385,49594,萬芳社區站,3,文湖線,93年4月,
2004/05/01,58838,48502,萬芳社區站,3,文湖線,93年5月,
2004/06/01,55208,45886,萬芳社區站,3,文湖線,93年6月,
2004/07/01,59422,49371,萬芳社區站,3,文湖線,93年7月,
2004/08/01,54850,45926,萬芳社區站,3,文湖線,93年8月,
2004/09/01,53692,43643,萬芳社區站,3,文湖線,93年9月,
2004/10/01,55629,45679,萬芳社區站,3,文湖線,93年10月,
2004/11/01,58274,48573,萬芳社區站,3,文湖線,93年11月,
2004/12/01,58690,48444,萬芳社區站,3,文湖線,93年12月,
2005/01/01,57148,47346,萬芳社區站,3,文湖線,94年1月,
2005/02/01,48840,41045,萬芳社區站,3,文湖線,94年2月,
2005/03/01,61274,51163,萬芳社區站,3,文湖線,94年3月,
2005/04/01,55079,46344,萬芳社區站,3,文湖線,94年4月,
2005/05/01,56773,47028,萬芳社區站,3,文湖線,94年5月,
2005/06/01,53577,44690,萬芳社區站,3,文湖線,94年6月,
2005/07/01,53457,44821,萬芳社區站,3,文湖線,94年7月,
2005/08/01,55035,46512,萬芳社區站,3,文湖線,94年8月,
2005/09/01,51974,44228,萬芳社區站,3,文湖線,94年9月,
